"#","MFL Code","DHIS Code","Name","County","Subcounty"
"1210","19976","0","Ilatu Dispensary","Makueni","Kibwezi West"
"1211","12084","J2UiBQSXzcB","Ilengi Dispensary","Kitui","Kitui South"
"1212","12085","tPcJZi52slz","Ilika Dispensary","Kitui","Kitui Rural"
"1213","12086","Z0cuLhrmOmL","Illaut Dispensary","Marsabit","Laisamis"
"1214","12087","ALISP5DsvzD","Illeret Sub-Health Centre","Marsabit","North Horr"
"1215","14568","wdazZWAchmX","Illingarua Dispensary","Baringo","Marigat"
"1216","14570","N1s8GsnLbt2","Ilula Dispensary","Uasin Gishu","Ainabkoi"
"1217","16142","RKvpE3xUO7Q","Imani clinic","Kakamega","Mumias East"
"1218","10345","WD4MnDlffHd","Imani Clinic (Kiambu West)","Kiambu","Limuru"
"1219","10346","P2e8newOG1I","Imani Clinic (Kirinyaga)","Kirinyaga","Kirinyaga South"
"1220","17669","UyHCkY9ULD5","Imani Medical Centre(Athi River)","Machakos","Athi River"
"1221","16752","U9QE6u7sPPg","Imani Medical Clincal","Kiambu","Ruiru"
"1222","16579","S2DEaSnlDMA","Imani Medical Clinic","Meru","Buuri"
"1223","11419","0","Imani Medical Clinic (Kilindini)","Mombasa","Likoni"
"1224","12088","yg5ppxhOxzR","Imani Medical Clinic (Machakos)","Machakos","Machakos"
"1225","10347","q2ocIG0bhLU","Imani Medical Clinic (Muranga North)","Muranga","Kiharu"
"1226","10348","YodBoeQeT7I","Imani Medical Clinic (Nyeri South)","Nyeri","Mukurweini"
"1227","18294","t0Fxn2xg6xs","Imani Yako Medical Centre-(Kangundo)","Machakos","Matungulu"
"1228","12089","mdx64mmvnaZ","Imani Yako Medical Clinic","Machakos","Mwala"
"1229","14572","OFIPjazN821","Ime (AIC) Health Centre","Nakuru","Nakuru North"
"1230","16580","iBWi7q2ZQK0","Imenti Health Care Chemist","Meru","Imenti North"
"1231","16581","Y9lR97oHotX","Imenti X-ray Services","Meru","Imenti North"
"1232","10350","boq5XvsIOeL","Immaculate Medical Clinic","Muranga","Maragwa"
"1233","12982","Ys64m0FQOFC","Immaculate Sisters Clinic","Nairobi","Starehe"
"1234","10351","GPx7WbEdY6S","Immanuel Medical Clinic","Kiambu","Lari"
"1235","12983","m3s1qBaQ54c","Imperial Clinic","Nairobi","Starehe"
"1236","13371","oPubwxbIPcv","Ingirir Dispensary","Wajir","Wajir North"
"1237","15902","YSPee8KLHhq","Ingotse Dispensary","Kakamega","Navakholo"
"1238","12090","dZwsVHou2OY","Integrated Dispensary ( Kambu )","Makueni","Kibwezi East"
"1239","0","0","Inter-Lab","Kisumu","Kisumu East"
"1240","666668","0","INTERLABS","Kericho","Ainamoi"
"1241","16582","bcoDPWAZu1d","Interlink Chemist","Meru","Imenti North"
"1242","16583","Qoo7qUZ0B0C","Interlink Medical Supplies","Meru","Imenti North"
"1243","14576","DZpMHDCd0G9","Intrepids Dispensary","Samburu","Samburu East"
"1244","20097","0","Inuka Nursing Home","Siaya","Ugunja"
"1245","20158","0","IOM International Organization for migration(gigiri)","Nairobi","Westlands"
"1246","14577","D68YtIg7snb","IPCC Kaimosi Dispensary","Nandi","Emgwen"
"1247","14578","EUf5KHHZ4Ix","Iraa Dispensary","Kericho","sigowet/soin"
"1248","20227","X9foHhDv6hD","Iran Medical Clinic","Nairobi","Langata"
"1249","11953","tzUZWktqUK4","Iresaboru Dispensary","Isiolo","Garbatulla"
"1250","13372","0","Iresteno Dispensary","Wajir","Wajir North"
"1251","10352","k6qmjs4qIye","Iriaini Medical Clinic","Nyeri","Mukurweini"
"1252","12092","HUcXylpRQzR","Iriga Dispensary","Tharaka Nithi","Muthambi"
"1253","10353","qXq4OaeFpMP","Irigiro Dispensary","Muranga","Kigumo"
"1254","10354","FL4IsMrbpQe","Iruri Dispensary","Muranga","mathioya"
"1255","19311","0","Ishtar Wellness","Nairobi","Starehe"
"1256","13624","wKoJ3NCXobv","Isibania Mission Health Centre","Migori","Kuria West"
"1257","13373","q9MR60x4gLm","Islamic Relief Agency","Garissa","Garissa"
"1258","310303","","ISLAND DISPENSARY","Laikipia","Laikipia North"
"1259","23972","0","Island Dispensary","Laikipia","Laikipia North"
"1260","11420","Po8sZS0RicP","Isuwirio Medical Clinic","Taita Taveta","Taveta"
"1261","10356","mLxv3cfMaoc","Itara Medical Clinic","Nyeri","Nyeri Central"
"1262","14584","rMFo6FPj2Cl","Itare Dispensary","Bomet","Konoin"
"1263","25720","0","Itete Dispensary","Kakamega","Matungu"
"1264","16747","Atup174wyAp","Ithanga Medical Clinic","Muranga","Gatanga"
"1265","10358","ItgFwC1lQBh","Ithare Medical Clinic","Kirinyaga","Kirinyaga East"
"1266","10359","buU031ZOcsS","Ithe-Kahuno Medical Clinic","Nyeri","Tetu"
"1267","16653","h1vfrL3VwBq","Ithengeli Dispensary","Kitui","Mwingi West"
"1268","16859","qBFw8FDzfpk","Ithonzweni Dispensary","Kitui","Mwingi West"
"1269","13629","gI0eLFGcgCg","Itierio Health Centre","Kisii","bonchari"
"1270","16957","QfT7hgrqYdp","ITITHINI DISPENSARY","Makueni","Kaiti"
"1271","12098","F8qsGpbK97A","Itoleka Dispenasry","Kitui","Kitui Central"
"1272","16934","dcSPM3knptD","Itoloni Dispensary","Kitui","Mwingi West"
"1273","12100","iDHeWZFedEx","Itugururu Dispensary","Tharaka Nithi","Igambang'ombe"
"1274","17241","zrKMjzUOZov","Itumbule Dispensary","Makueni","Kilome"
"1275","10361","qO76CTmGqak","Itundu Dispensary","Nyeri","Mathira East"
"1276","10362","lq648VggQal","Itundu Medical Clinic","Nyeri","Mathira East"
"1277","12101","yUt0nmg89LB","Itunduimuni Dispensary","Machakos","Yatta"
"1278","10363","WfvbMNyZ8sr","Ituramiro Medical Clinic","Kiambu","Gatundu South"
"1279","12104","GqlOsLnJZd8","Ivuusya Dispensary","Kitui","Mwingi Central"
"1280","17222","0","JABALI DISPENSARY","Uasin Gishu","Soy"
"1281","20503","0","Jaber Dispensary","Kisumu","Muhoroni"
"1282","16584","cmFzQehyuGj","Jade Wasafiri Pharmacy","Meru","Imenti North"
"1283","11421","QxYp2qNysIM","Jadi Medical Clinic","Mombasa","Changamwe"
"1284","10364","TnSyl07fazM","Jaima Clinic","Kirinyaga","Kirinyaga South"
"1285","10365","0","Jairus Kariuki Medical Clinic","Kirinyaga","Kirinyaga Central"
"1286","13632","VINAriLkHL5","Jalaram Nursing Home","Kisumu","Kisumu Central"
"1287","13374","OPySfmfo9TA","Jalish Dispensary","Garissa","Hulugho"
"1288","10366","Lt4qYE1GCBQ","Jamaica Medical Clinic","Nyeri","Tetu"
"1289","11424","stxUqtwaIkB","Jambo Clinic","Kilifi","Malindi"
"1290","12106","VJld2OZohtY","Jambu Medical Clinic","Meru","Imenti South"
"1291","10367","ECgnryotQwt","James Clinic and Lab Services","Muranga","Gatanga"
"1292","0","0","JAMES HORITICULTURE MEDICAL CENTRE","Nakuru","Naivasha"
"1293","11426","Z3zEP5QNsou","Jamhuri Medical Clinic","Mombasa","Changamwe"
"1294","14589","0","Jamia Medical Clinic","Uasin Gishu","Kapseret"
"1295","12107","mnPC6qG44P4","Jamii Afya Clinic","Kitui","Kitui Central"
"1296","16827","HYyyiyJZAaL","Jamii Clinic","Meru","Imenti Central"
"1297","11427","tYModjhep2y","Jamii Clinic (Lamu)","Lamu","Lamu West"
"1298","12985","MPS8Kkq0IU8","Jamii Clinic (Nairobi West)","Nairobi","Langata"
"1299","15907","gvU8Mn2GPHl","Jamii Health Services Medical Clinic","Kakamega","Shinyalu"
"1300","10369","pyjLE15rZIr","Jamii Medical Clinic","Kiambu","Thika Town"
"1301","10370","ACfqreMoPQt","Jamii Medical Clinic (Gatundu)","Kiambu","Gatundu North"
"1302","11428","EGLsWYmCYGh","Jamii Medical Clinic (Kilindini)","Mombasa","Changamwe"
"1303","16193","0","Jamii Medical Clinic (Malindi)","Kilifi","Malindi"
"1304","16208","0","Jamii Medical Clinic (Marsabit)","Marsabit","Saku"
"1305","16585","OqPBGQowCCZ","Jamii Medical Clinic (Meru)","Meru","Imenti North"
"1306","11429","uZtq6I2xuii","Jamii Medical Clinic (Mombasa)","Mombasa","Nyali"
"1307","10371","wwvfBuibBst","Jamii Medical Clinic (Muranga North)","Muranga","Kiharu"
"1308","12108","et67lpNreq1","Jamii Medical Clinic (Mwala)","Machakos","Mwala"
"1309","12986","O4bON1ra4sM","Jamii Medical Hospital","Nairobi","Kasarani"
"1310","13375","FszJzWF2FPU","Jamii Nursing Home","Mandera","Mandera East"
"1311","16845","0","Jamii Private Clinic","Meru","Imenti Central"
"1312","10372","mJnN6lkGoNm","Jamwa Medical Clinic","Nyeri","Mukurweini"
"1313","21135","0","Janeiro Nursing Home","Homa Bay","Rangwe"
"1314","13376","paXJVpz9TOS","Jarajara Dispensary","Garissa","Balambala"
"1315","13377","U6M32Si7TXM","Jaribu Clinic","Garissa","Garissa"
"1316","10373","je2FDdivdUT","Jehova Jireh Clinic","Kirinyaga","Kirinyaga Central"
"1317","10374","eE7GhDoODSl","Jekam Medical Clinic","Muranga","Kiharu"
"1318","12987","p3MJXv4TYqH","Jerapha  Maternity","Nairobi","Ruaraka"
"1319","11431","0","Jericho Medical Clinic","Mombasa","Mvita"
"1320","10375","anhlbWFPk8F","Jesmond (ACK) Dispensary (Mbiri)","Kirinyaga","Kirinyaga East"
"1321","10376","0","Jesmond Laboratory","Kirinyaga","Kirinyaga Central"
"1322","15908","L9MtZT9wXKs","Jesus the Healer Clinic","Kakamega","Shinyalu"
"1323","12109","NmGST2D9hYt","Jetma Clinic","Embu","Manyatta"
"1324","12990","Uz05OBuEu89","Jinnah Ave Clinic","Nairobi","Langata"
"1325","10377","BDzQr3iWKk6","Jirani Medical Clinic","Muranga","Kiharu"
"1326","18854","0","Jirime Dispensary","Marsabit","Saku"
"1327","16454","bAU8zGySyHG","Jirwani Dispensary","Vihiga","Hamisi"
"1328","12991","wMQsSLWQYPB","JKIA Health Centre","Nairobi","Embakasi East"
"1329","17650","SQ7NgzUYOjt","Johanna Justine Jinich","Nairobi","Langata"
"1330","11435","J9MN6Tc9vuk","Joint Medical Clinic","Mombasa","Likoni"
"1331","11437","ttlDLtD7gUI","Jomvu Kuu (MCM) Dispensary","Mombasa","Jomvu"
"1332","11438","YqTSbdKtf8D","Jomvu Medicalicare Services","Mombasa","Likoni"
"1333","21078","0","Jomvu Wellness Centre","Mombasa","Mvita"
"1334","16802","dmftIiZk1oh","JONALIFA Clinic","Nairobi","Dagoretti"
"1335","12110","VE0jicD9rKu","Jordan Hospital","Kitui","Kitui Central"
"1336","12111","lqXNQ5pp520","Jordan Medical Clinic (Kangundo)","Machakos","Kangundo"
"1337","12112","Mx3v7oHxQN9","Jordan Medical Clinic (Kitui)","Kitui","Kitui Rural"
"1338","12113","z0JxYCSXniQ","Josan Clinic","Tharaka Nithi","Tharaka South"
"1339","16837","iZiw5twHMCw","Josca Medical Center & Laboratory","Meru","Imenti Central"
"1340","23309","0","JOSCARE MEDICAL CLINIC","Taita Taveta","Taveta"
"1341","10379","ucwNnIOkK0Y","Joshua Memorial Mbai Dispensary","Kirinyaga","Kirinyaga East"
"1342","16586","Y2F6WriwsGN","Joska Medical Care","Meru","Imenti North"
"1343","16227","TV6AUys6nxg","Joska Medical Care Clinic","Meru","Imenti North"
"1344","10380","JpTZBatrxcg","Joskae Clinic Kibingoti","Kirinyaga","Kirinyaga North/Mwea West"
"1345","16874","kpYD2Y8VGS2","Joy Clinic","Siaya","Bondo"
"1346","19228","bv5DpD8icF1","Joy Clinic Manyatta","Embu","Manyatta"
"1347","16187","IRRjqfROLNC","Joy Medical Clinic","Kilifi","Kaloleni"
"1348","10381","HxsxJk2Sj0y","Joy Medical Clinic (Thunguma)","Nyeri","Nyeri Central"
"1349","10382","0","Joy Medical Services (Majengo)","Nyeri","Mukurweini"
"1350","18594","0","Joy Nursing Home and Maternity","Nairobi","Kamukunji"
"1351","10383","K89NuFheV2R","Joy Town Clinic","Kiambu","Thika Town"
"1352","12114","nF2k4pymQ6s","Joykim Nursing Home","Embu","Manyatta"
"1353","10384","RRrimDca9Yv","Joyland Medical Clinic","Kiambu","Juja"
"1354","16760","JoQjRDbebHU","Joytown Special School","Kiambu","Thika Town"
"1355","0","0","Jubilee Clinic","Nairobi","Embakasi West"
"1356","10385","FaSjrq6mRmb","Jubilee Medical Clinic","Kiambu","Thika Town"
"1357","12992","aNvmypL0Xft","Juhudi Clinic","Nairobi","Makadara"
"1358","12115","0","Juhudi Medical Clinic","Machakos","Kangundo"
"1359","16360","0","Jumia Medical Clinic","Uasin Gishu","Turbo"
"1360","11443","yyEIvsijGeF","Junita Medical Clinic","Mombasa","Likoni"
"1361","14603","P7Tq7xRfbZK","Jusus Responds Clinic","Trans Nzoia","Kiminini"
"1362","16843","hpiTaKFb5IS","Juzippos Health Care Clinic","Meru","Imenti Central"
"1363","12116","VLQryvZ60bg","K K Chogoria Clinic","Meru","Igembe Central"
"1364","12117","WsbvESLOXu0","K K Medical Clinic","Meru","Igembe Central"
"1365","13637","khQbzuYHM5V","K- MET Clinic","Kisumu","Kisumu East"
"1366","10387","0","Kaanan Medical Centre","Nyandarua","Ndaragwa"
"1367","12118","crSbiV0rS0m","Kaani Dispensary","Machakos","Kathiani"
"1368","12120","vjX2moFDHOH","Kaare Dispensary","Tharaka Nithi","Maara"
"1369","12121","t9WgCPZiwZS","Kabaa Dispensary","Kitui","Kitui Central"
"1370","14608","oW3SkSEMcvL","Kabarnet High School Dispensary","Baringo","Baringo Central"
"1371","10389","RkvcZ6tXfXh","Kabati Dispensary","Nyeri","Kieni West"
"1372","16677","oFgf95XAlBf","Kabati Dispensary (Laikipia West)","Laikipia","Laikipia West"
"1373","18337","0","Kabebero Dispensary","Nyeri","Nyeri South (Othaya)"
"1374","12993","Epr0MAefm4P","Kabete Approved Dispensary","Nairobi","Westlands"
"1375","12994","ZAJmZCH5XHe","Kabete Barracks Dispensary","Nairobi","Westlands"
"1376","14614","JS5anHWeJcT","Kabianga Tea Research","Kericho","Belgut"
"1377","23026","0","Kabiangek Health Centre","Bomet","Konoin"
"1378","14616","lzUtLkCeHEv","Kabichbich Miss Dispensary","West Pokot","Pokot South"
"1379","14619","UzyvkfU32Bl","Kabimoi dispensary","Baringo","Koibatek"
"1380","14620","Nljan0UyVHe","Kabinga (CBHC) Dispensary","Kericho","Belgut"
"1381","12995","nI0fEz1e6WH","Kabiro Medical Clinic","Nairobi","Dagoretti"
"1382","10390","IIdSBkMKMcX","Kabiruini Health Clinic","Nyeri","Mathira West"
"1383","10391","ICtiKuRgjsp","Kabiti Medical Clinic","Muranga","Kandara"
"1384","22988","0","Kabongo Dispensary","Homa Bay","NDHIWA"
"1385","14627","oIZuUIfXTCb","Kaborok Dispensary","Kericho","Belgut"
"1386","14629","L2jp7mOomGA","Kaboswa Tea Dispensary","Nandi","Nandi East"
"1387","12122","kGzUA2nCC7c","Kabuguri Dispensary","Embu","Mbeere South"
"1388","16480","ukwgBmzwpbF","Kabuodo Dispensary","Busia","Samia"
"1389","10392","Cy4VEPfGEhu","Kabuteti (AIC) Medical Clinic","Kiambu","Gatundu South"
"1390","10393","pBapEdj1poB","Kabuti Clinic","Kirinyaga","Kirinyaga East"
"1391","21545","fNm4rcRIKUF","Kachororoni Dispensary","Kilifi","Kilifi North"
"1392","12123","BoViNTbaq4y","Kadafu Medical Clinic","Machakos","Matungulu"
"1393","16702","0","Kadokong Dispensary","West Pokot","West Pokot"
"1394","25168","0","Kaembeni Dispensary","Kilifi","Ganze"
"1395","18244","iEX5QIiTLrs","Kaewa Dispensary","Machakos","Machakos"
"1396","11449","nbOitoazhsA","Kag-Sombo Medical Clinic","Tana River","Bura"
"1397","14638","qjOoEugjPTF","Kagai (PCEA) Dispensary","Nakuru","Subukia"
"1398","12124","m0lFvsOPgCE","Kageni Clinic","Tharaka Nithi","Tharaka North"
"1399","10396","HVp36PfKkdW","Kagere Dispensary","Nyeri","Nyeri South (Othaya)"
"1400","10397","wUASuo4QLIg","Kagicha Dispensary","Nyeri","Nyeri South (Othaya)"
"1401","10399","Sb3Ui4btUGc","Kagio Medical Centre and Nursing Home","Kirinyaga","Kirinyaga North/Mwea West"
"1402","12125","HniGbWjSBSt","Kagoji Dispensary","Meru","Imenti Central"
"1403","10400","P59xcax8Zlb","Kagonye Dispensary","Nyeri","Nyeri South (Othaya)"
"1404","10401","CVZag7EbYLf","Kagumo College Dispensary","Nyeri","Tetu"
"1405","10403","Ct1Yt31j0ed","Kagumo Live Giving Dispensary/Laboratory","Kirinyaga","Kirinyaga Central"
"1406","10404","L9AkLkvBV95","Kagumo Maternity","Kirinyaga","Kirinyaga Central"
"1407","10405","RCfBk79NUDO","Kagumoini Dispensary (Muranga North)","Muranga","mathioya"
"1408","10406","TmIOnH4HegI","Kagumoini Dispensary (Muranga South)","Muranga","Kandara"
"1409","16971","0","Kagundu-ini Dispensary","Muranga","Kandara"
"1410","10407","z3CmpebKFb6","Kagunduini Medical Clinic (Muranga South)","Muranga","Maragwa"
"1411","10408","rzuE6gXU4pv","Kagunduini Medical Clinic (Nyeri South)","Nyeri","Tetu"
"1412","10409","zbR7jNUO4Eu","Kagurumo (African Christian Churches And Schools)","Muranga","Maragwa"
"1413","10410","JvH2MHXcKcx","Kaguthi Dispensary","Muranga","Kandara"
"1414","10411","BEO2S22sbKc","Kagwathi (SDA) Dispensary","Muranga","Kandara"
"1415","10412","inyvsibkoml","Kagwe Catholic Dispensary","Kiambu","Lari"
"1416","10414","rEzMVH8ATMz","Kagwe Health Centre","Kiambu","Limuru"
"1417","10415","sPWZwK73E6j","Kagwe Health Services Clinic","Kiambu","Lari"
"1418","11450","zTc6cd3TOJy","Kahada Medical Clinic","Mombasa","Jomvu"
"1419","10416","CSoG1MMRpZE","Kahara Medical Clinic","Nyeri","Mukurweini"
"1420","10417","zdAklY8d5vq","Kaharo Dispensary","Muranga","Maragwa"
"1421","10418","hrJLFTH0buo","Kahatia Medical Clinic","Muranga","Kiharu"
"1422","10420","NgMCXvPU3qP","Kaheti Dispensary & Maternity","Nyeri","Mukurweini"
"1423","10421","ZkhRiXgAIsG","Kahiga Dispensary","Nyeri","Nyeri Central"
"1424","10422","somA5rsZJaP","Kahuhia (ACK) Clinic","Muranga","Kiharu"
"1425","10423","0","Kahuho I (AIC) Dispensary","Nyandarua","Ndaragwa"
"1426","10424","ZJfoIsBfAXz","Kahuho Private Dispensary","Kiambu","Kabete"
"1427","10425","l6TG5XBx8Hs","Kahuro Medical Clinic","Muranga","Kiharu"
"1428","10426","0","Kahuru Dispensary (Nyandarua South)","Nyandarua","Kinangop"
"1429","10427","MQEWJ5OJUfP","Kahuru Dispensary (Nyeri North)","Nyeri","Mathira East"
"1430","10428","JKozgs8Thke","Kahuti Medical Clinic","Muranga","Kiharu"
"1431","16961","AnN2TkzvFMJ","KAIA DISPENSARY","Makueni","Kaiti"
"1432","12126","dkoYBq4YeMS","Kaiani (ABC) Dispensary","Makueni","Kibwezi East"
"1433","12127","zbzjrf1Dgrk","Kaiani(ABC) Dispensary","Machakos","Kathiani"
"1434","14642","FS92QpEW9X1","Kaigat (SDA) Health Centre","Narok","Narok North"
"1435","10430","DDFRTKwOXI0","Kairi Medical Clinic","Kiambu","Gatundu North"
"1436","10431","MlQpn4QFZso","Kairini Dispensary","Kirinyaga","Kirinyaga North/Mwea West"
"1437","10432","ElmUOzGmHlj","Kairo Dispensary","Muranga","mathioya"
"1438","10433","JaaFWMtez2y","Kairo Medical Clinic","Muranga","mathioya"
"1439","12128","YPaUlzzDkob","Kairungu Dispensary (Kyuso)","Kitui","Mwingi North"
"1440","12129","wX34J3Trely","Kairungu Dispensary (Mwingi)","Kitui","Mwingi West"
"1441","10434","SEHc9rweRm0","Kairuthi Dispensary","Nyeri","Nyeri South (Othaya)"
"1442","14647","OHX8oytyIx3","Kaisugu Dispensary","Kericho","Kipkelion East"
"1443","16225","iJtWQOVeSlL","Kaithe Medical Clinic","Meru","Imenti North"
"1444","16587","ZETsAk8D95s","Kaithe Stage  Medcare","Meru","Imenti North"
"1445","16224","j32M9GSSYSp","Kaithe Stage Medcare Clinic","Meru","Imenti North"
"1446","12131","B83KA3i0RGa","Kajiampau Dispensary","Tharaka Nithi","Igambang'ombe"
"1447","21739","0","KAKIMANYI DISPENSARY","Bungoma","Webuye West"
"1448","14653","i23GR6I37ID","Kakiptui Dispensary","Kericho","Belgut"
"1449","12136","AFeLhLTN6X8","Kakongo Dispensary","Machakos","Yatta"
"1450","12137","tmEBQ6el4wr","Kakululo Dispensary","Kitui","Mwingi West"
"1451","12138","aOPeKey6XKp","Kakungu Dispensary","Kitui","Kitui East"
"1452","17268","DD7kUPGhB5R","kakutha dispensary","Makueni","Makueni"
"1453","12139","qxpxhMiadt5","Kakuuni Dispensary","Kitui","Kitui Central"
"1454","10437","nalRl0V0XHF","Kakuzi Limited Dispensary","Muranga","Gatanga"
"1455","12141","LL1CdE4hkBQ","Kalacha (AIC) Dispensary","Marsabit","North Horr"
"1456","12142","DtUngdrsVvU","Kalacha Dispensary","Marsabit","North Horr"
"1457","12143","qx9jYrg6vse","Kalala Dispensary","Machakos","Mwala"
"1458","12145","xz5FbcHknGr","Kalamba (AIC) Dispensary","Makueni","Makueni"
"1459","17089","","KALAMENE DISPENSARY","Meru","Igembe South"
"1460","16654","nH8CcFQWoGn","Kalanga Dispensary","Kitui","Mwingi Central"
"1461","16726","ZphZMydyPR8","Kalapata Dispensary","Baringo","Tiaty"
"1462","16862","C1v8nTbvYAj","Kalatine Dispensary","Kitui","Mwingi North"
"1463","12148","sCuA2Pv1mxV","Kalewa Dispensary","Tharaka Nithi","Maara"
"1464","16643","aalyTevMJxk","Kalii Dispensary","Makueni","Kibwezi West"
"1465","12152","vhaB8tvR2vM","Kalikuvu Dispensary","Kitui","Kitui Central"
"1466","40053","0","KALIMA HEALTH CENTRE","Bungoma","Bungoma North"
"1467","18200","Zhf0XdfPbGM","Kalimoni Hospital (Ruiru)","Kiambu","Ruiru"
"1468","12154","mhju90CRZcr","Kalisasi Dispensary","Kitui","Mwingi Central"
"1469","12155","Soyl9mW8O4H","Kalitini Dispensary","Kitui","Mwingi Central"
"1470","20773","0","KALOKOL GOK DISPENSARY","Turkana","Turkana Central"
"1471","12999","nP9JzoLVuWE","Kaloleni Health Servics","Nairobi","Makadara"
"1472","12157","sWI13TlwMZ9","Kalunga Dispensary","Machakos","Kathiani"
"1473","16346","QJbuG7CbgLs","Kalyet Clinic (Wareng)","Uasin Gishu","Kapseret"
"1474","12158","W6fZy2RRoRD","Kamacabi Dispensary","Tharaka Nithi","Tharaka North"
"1475","10439","u9TlOLmOqoF","Kamacharia Clinic","Muranga","Kiharu"
"1476","10440","VfKRc68Bptb","Kamae Forest Dispensary","Kiambu","Lari"
"1477","13649","g5KpbX9mwwJ","Kamagambo Dispensary","Migori","Rongo"
"1478","14666","VHMBfnYDNGc","Kamaget Dispensary","Kericho","sigowet/soin"
"1479","16239","pNYgYqg8zbL","Kamaguna Dispensary","Tharaka Nithi","Tharaka North"
"1480","10442","VIxPZysjS15","Kamakwa Medical Clinic","Nyeri","Nyeri Central"
"1481","12160","eb7iAsOUyOz","Kamandio Dispensary","Kitui","Kitui Central"
"1482","16331","FCEP3K4sC7r","Kamangunet VCT","Nandi","Aldai"
"1483","12161","s04uETfendI","Kamanyaki Dispensary","Tharaka Nithi","Tharaka South"
"1484","17098","0","KAMAR DISPENSARY","Baringo","Baringo Central"
"1485","18775","0","Kamarandi Dispensary","Tharaka Nithi","Tharaka South"
"1486","14669","FsamkWbjXfz","Kamasai Dispensary","Narok","Narok North"
"1487","20223","GwKeBPuvqWY","Kamasielo Dispensary","Bungoma","Kimilili"
"1488","16745","M7WDo8TSWTj","Kambi Garba Dispensary","Isiolo","Isiolo"
